TrapID,Habitat,Trap_Type,Sampling_Dates,Start_Date,End_Date,Sampling_Duration,Sampling_Session,Month,Week_of_Year,End_Day_of_the_Year,Order,Family,Lowest_Det,Count,Quad_Veg_Cover,Quad_Native_Veg_Cover,Quad_Non-Native_Veg_Cover,NQ_Native_Veg_Cover,NQ_Non-Native_Veg_Cover,Quad_Grass_Cover,Quad_Native_Grass_Cover,Quad_Non-Native_Grass_Cover,NQ_Non-Native_Grass,Quad_Herbaceous_Cover,Quad_Native_Herb_Cover,Quad_Non-Native_Herb_Cover,NQ_Native_Herb,NQ_Non-Native_Herb,Quad_Shrub_Cover_Native,NQ_Shrub_Cover_Native,NQ_Tree_Cover_Native,Moss_Cover,Bare_Ground,Thatch_Cover,Thatch_Depth_cm,Quad_Veg_Height_cm,Min_pH,Max_pH,Avg_pH,Min_Soil_Max_Salinity,Avg_Soil_Max_Salinity,Max_Soil_Max_Salinity,Min_Soil_Max_CaCO3,Avg_Soil_Max_CaCO3,Max_Soil_Max_CaCO3,Quad_Number_of_Spp,NQ_Number_of_Spp,Quad_Native_Spp,NQ_Native_Spp,Quad_Non-Native_Spp,NQ_Non-Native_Spp,Quad_Unknown_Spp_eg_Moss,NQ_Unknown_Spp_eg_Moss,Quad_Native_Grass_Spp,Quad_Non-Native_Grass_Spp,NQ_Non-Native_Grass_Spp,Quad_Native_Herb_Spp,NQ_Native_Herb_Spp,Quad_Non-Native_Herb_Spp,NQ_Non-Native_Herb_Spp,Quad_Native_Shrub_Spp,NQ_Native_Shrub_Spp,NQ_Tree_Spp,Quad_Dominant_Species_Name,Quad_Dominant_Species_Type,NQ_Dominant_Species_Name,NQ_Dominant_Species_Type
AS-YPT-02,Non-native Annual Grassland,YPT,"April 26-27, 2016",2016-04-26,2016-04-27,1,Spring 2,April,18,118,Collembola,Entomobryidae,Entomobryidae,100,111,6.7,104.3,0,0,101,0,101,0,10,6.7,3.3,0,0,0,0,0,0,1,1,1.9,16.4,5,8,6.5,1.3,5.9,10,0,2.7,5,6,0,1,0,5,0,0,0,0,4,0,1,0,1,0,0,0,0, Bromus diandrus , Non-Native Invasive Annual Grass ,0,0
AS-YPT-02,Non-native Annual Grassland,YPT,"April 26-27, 2016",2016-04-26,2016-04-27,1,Spring 2,April,18,118,Collembola,Isotomidae,Isotomidae,0,111,6.7,104.3,0,0,101,0,101,0,10,6.7,3.3,0,0,0,0,0,0,1,1,1.9,16.4,5,8,6.5,1.3,5.9,10,0,2.7,5,6,0,1,0,5,0,0,0,0,4,0,1,0,1,0,0,0,0, Bromus diandrus , Non-Native Invasive Annual Grass ,0,0
AS-YPT-02,Non-native Annual Grassland,YPT,"April 26-27, 2016",2016-04-26,2016-04-27,1,Spring 2,April,18,118,Isopoda,Porcellionidae,Porcellio,0,111,6.7,104.3,0,0,101,0,101,0,10,6.7,3.3,0,0,0,0,0,0,1,1,1.9,16.4,5,8,6.5,1.3,5.9,10,0,2.7,5,6,0,1,0,5,0,0,0,0,4,0,1,0,1,0,0,0,0, Bromus diandrus , Non-Native Invasive Annual Grass ,0,0
AS-YPT-02,Non-native Annual Grassland,YPT,"April 26-27, 2016",2016-04-26,2016-04-27,1,Spring 2,April,18,118,Dermaptera,Forficulidae,Forficulidae,0,111,6.7,104.3,0,0,101,0,101,0,10,6.7,3.3,0,0,0,0,0,0,1,1,1.9,16.4,5,8,6.5,1.3,5.9,10,0,2.7,5,6,0,1,0,5,0,0,0,0,4,0,1,0,1,0,0,0,0, Bromus diandrus , Non-Native Invasive Annual Grass ,0,0
AS-YPT-02,Non-native Annual Grassland,YPT,"April 26-27, 2016",2016-04-26,2016-04-27,1,Spring 2,April,18,118,Isopoda,Armadillidiidae,Armadillidium,5,111,6.7,104.3,0,0,101,0,101,0,10,6.7,3.3,0,0,0,0,0,0,1,1,1.9,16.4,5,8,6.5,1.3,5.9,10,0,2.7,5,6,0,1,0,5,0,0,0,0,4,0,1,0,1,0,0,0,0, Bromus diandrus , Non-Native Invasive Annual Grass ,0,0
AS-YPT-02,Non-native Annual Grassland,YPT,"April 6-7, 2016",2016-04-06,2016-04-07,1,Spring 1,April,15,98,Archaeognatha,Machilidae,Machilidae,3,111,6.7,104.3,0,0,101,0,101,0,10,6.7,3.3,0,0,0,0,0,0,1,1,1.9,16.4,5,8,6.5,1.3,5.9,10,0,2.7,5,6,0,1,0,5,0,0,0,0,4,0,1,0,1,0,0,0,0, Bromus diandrus , Non-Native Invasive Annual Grass ,0,0
AS-YPT-02,Non-native Annual Grassland,YPT,"April 6-7, 2016",2016-04-06,2016-04-07,1,Spring 1,April,15,98,Collembola,Bourletiellidae,Bourletiellidae,19,111,6.7,104.3,0,0,101,0,101,0,10,6.7,3.3,0,0,0,0,0,0,1,1,1.9,16.4,5,8,6.5,1.3,5.9,10,0,2.7,5,6,0,1,0,5,0,0,0,0,4,0,1,0,1,0,0,0,0, Bromus diandrus , Non-Native Invasive Annual Grass ,0,0
AS-YPT-02,Non-native Annual Grassland,YPT,"April 6-7, 2016",2016-04-06,2016-04-07,1,Spring 1,April,15,98,Collembola,Entomobryidae,Entomobryidae,28,111,6.7,104.3,0,0,101,0,101,0,10,6.7,3.3,0,0,0,0,0,0,1,1,1.9,16.4,5,8,6.5,1.3,5.9,10,0,2.7,5,6,0,1,0,5,0,0,0,0,4,0,1,0,1,0,0,0,0, Bromus diandrus , Non-Native Invasive Annual Grass ,0,0
AS-YPT-02,Non-native Annual Grassland,YPT,"April 6-7, 2016",2016-04-06,2016-04-07,1,Spring 1,April,15,98,Collembola,Isotomidae,Isotomidae,0,111,6.7,104.3,0,0,101,0,101,0,10,6.7,3.3,0,0,0,0,0,0,1,1,1.9,16.4,5,8,6.5,1.3,5.9,10,0,2.7,5,6,0,1,0,5,0,0,0,0,4,0,1,0,1,0,0,0,0, Bromus diandrus , Non-Native Invasive Annual Grass ,0,0
AS-YPT-02,Non-native Annual Grassland,YPT,"April 6-7, 2016",2016-04-06,2016-04-07,1,Spring 1,April,15,98,Isopoda,Porcellionidae,Porcellio,0,111,6.7,104.3,0,0,101,0,101,0,10,6.7,3.3,0,0,0,0,0,0,1,1,1.9,16.4,5,8,6.5,1.3,5.9,10,0,2.7,5,6,0,1,0,5,0,0,0,0,4,0,1,0,1,0,0,0,0, Bromus diandrus , Non-Native Invasive Annual Grass ,0,0
AS-YPT-02,Non-native Annual Grassland,YPT,"April 6-7, 2016",2016-04-06,2016-04-07,1,Spring 1,April,15,98,Dermaptera,Forficulidae,Forficulidae,1,111,6.7,104.3,0,0,101,0,101,0,10,6.7,3.3,0,0,0,0,0,0,1,1,1.9,16.4,5,8,6.5,1.3,5.9,10,0,2.7,5,6,0,1,0,5,0,0,0,0,4,0,1,0,1,0,0,0,0, Bromus diandrus , Non-Native Invasive Annual Grass ,0,0
AS-YPT-02,Non-native Annual Grassland,YPT,"April 6-7, 2016",2016-04-06,2016-04-07,1,Spring 1,April,15,98,Isopoda,Armadillidiidae,Armadillidium,185,111,6.7,104.3,0,0,101,0,101,0,10,6.7,3.3,0,0,0,0,0,0,1,1,1.9,16.4,5,8,6.5,1.3,5.9,10,0,2.7,5,6,0,1,0,5,0,0,0,0,4,0,1,0,1,0,0,0,0, Bromus diandrus , Non-Native Invasive Annual Grass ,0,0
AS-YPT-02,Non-native Annual Grassland,YPT,"July 7-8, 2016",2016-07-07,2016-07-08,1,Summer,July,28,190,Archaeognatha,Machilidae,Machilidae,18,111,6.7,104.3,0,0,101,0,101,0,10,6.7,3.3,0,0,0,0,0,0,1,1,1.9,16.4,5,8,6.5,1.3,5.9,10,0,2.7,5,6,0,1,0,5,0,0,0,0,4,0,1,0,1,0,0,0,0, Bromus diandrus , Non-Native Invasive Annual Grass ,0,0
AS-YPT-02,Non-native Annual Grassland,YPT,"July 7-8, 2016",2016-07-07,2016-07-08,1,Summer,July,28,190,Collembola,Entomobryidae,Entomobryidae,3,111,6.7,104.3,0,0,101,0,101,0,10,6.7,3.3,0,0,0,0,0,0,1,1,1.9,16.4,5,8,6.5,1.3,5.9,10,0,2.7,5,6,0,1,0,5,0,0,0,0,4,0,1,0,1,0,0,0,0, Bromus diandrus , Non-Native Invasive Annual Grass ,0,0
AS-YPT-02,Non-native Annual Grassland,YPT,"July 7-8, 2016",2016-07-07,2016-07-08,1,Summer,July,28,190,Isopoda,Armadillidiidae,Armadillidium,2,111,6.7,104.3,0,0,101,0,101,0,10,6.7,3.3,0,0,0,0,0,0,1,1,1.9,16.4,5,8,6.5,1.3,5.9,10,0,2.7,5,6,0,1,0,5,0,0,0,0,4,0,1,0,1,0,0,0,0, Bromus diandrus , Non-Native Invasive Annual Grass ,0,0
AS-YPT-02,Non-native Annual Grassland,YPT,"July 7-8, 2016",2016-07-07,2016-07-08,1,Summer,July,28,190,Collembola,Bourletiellidae,Bourletiellidae,0,111,6.7,104.3,0,0,101,0,101,0,10,6.7,3.3,0,0,0,0,0,0,1,1,1.9,16.4,5,8,6.5,1.3,5.9,10,0,2.7,5,6,0,1,0,5,0,0,0,0,4,0,1,0,1,0,0,0,0, Bromus diandrus , Non-Native Invasive Annual Grass ,0,0
AS-YPT-02,Non-native Annual Grassland,YPT,"July 7-8, 2016",2016-07-07,2016-07-08,1,Summer,July,28,190,Collembola,Isotomidae,Isotomidae,0,111,6.7,104.3,0,0,101,0,101,0,10,6.7,3.3,0,0,0,0,0,0,1,1,1.9,16.4,5,8,6.5,1.3,5.9,10,0,2.7,5,6,0,1,0,5,0,0,0,0,4,0,1,0,1,0,0,0,0, Bromus diandrus , Non-Native Invasive Annual Grass ,0,0
AS-YPT-02,Non-native Annual Grassland,YPT,"July 7-8, 2016",2016-07-07,2016-07-08,1,Summer,July,28,190,Isopoda,Porcellionidae,Porcellio,0,111,6.7,104.3,0,0,101,0,101,0,10,6.7,3.3,0,0,0,0,0,0,1,1,1.9,16.4,5,8,6.5,1.3,5.9,10,0,2.7,5,6,0,1,0,5,0,0,0,0,4,0,1,0,1,0,0,0,0, Bromus diandrus , Non-Native Invasive Annual Grass ,0,0
AS-YPT-02,Non-native Annual Grassland,YPT,"July 7-8, 2016",2016-07-07,2016-07-08,1,Summer,July,28,190,Dermaptera,Forficulidae,Forficulidae,0,111,6.7,104.3,0,0,101,0,101,0,10,6.7,3.3,0,0,0,0,0,0,1,1,1.9,16.4,5,8,6.5,1.3,5.9,10,0,2.7,5,6,0,1,0,5,0,0,0,0,4,0,1,0,1,0,0,0,0, Bromus diandrus , Non-Native Invasive Annual Grass ,0,0
AS-YPT-04,Non-native Annual Grassland,YPT,"April 14-15, 2016",2016-04-14,2016-04-15,1,Spring 1,April,16,106,Archaeognatha,Machilidae,Machilidae,0,69,15,54,0,0,34.3,0,34.3,0,34,14.3,19.7,0,0,0.7,0,0,0,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13,0,4,0,9,0,0,0,0,6,0,3,0,3,0,1,0,0, Avena fatua , Non-Native Invasive Annual Grass ,0,0
AS-YPT-04,Non-native Annual Grassland,YPT,"April 14-15, 2016",2016-04-14,2016-04-15,1,Spring 1,April,16,106,Collembola,Entomobryidae,Entomobryidae,7,69,15,54,0,0,34.3,0,34.3,0,34,14.3,19.7,0,0,0.7,0,0,0,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13,0,4,0,9,0,0,0,0,6,0,3,0,3,0,1,0,0, Avena fatua , Non-Native Invasive Annual Grass ,0,0
AS-YPT-04,Non-native Annual Grassland,YPT,"April 14-15, 2016",2016-04-14,2016-04-15,1,Spring 1,April,16,106,Isopoda,Armadillidiidae,Armadillidium,0,69,15,54,0,0,34.3,0,34.3,0,34,14.3,19.7,0,0,0.7,0,0,0,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13,0,4,0,9,0,0,0,0,6,0,3,0,3,0,1,0,0, Avena fatua , Non-Native Invasive Annual Grass ,0,0
AS-YPT-04,Non-native Annual Grassland,YPT,"April 14-15, 2016",2016-04-14,2016-04-15,1,Spring 1,April,16,106,Collembola,Bourletiellidae,Bourletiellidae,0,69,15,54,0,0,34.3,0,34.3,0,34,14.3,19.7,0,0,0.7,0,0,0,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13,0,4,0,9,0,0,0,0,6,0,3,0,3,0,1,0,0, Avena fatua , Non-Native Invasive Annual Grass ,0,0
AS-YPT-04,Non-native Annual Grassland,YPT,"April 14-15, 2016",2016-04-14,2016-04-15,1,Spring 1,April,16,106,Collembola,Isotomidae,Isotomidae,0,69,15,54,0,0,34.3,0,34.3,0,34,14.3,19.7,0,0,0.7,0,0,0,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13,0,4,0,9,0,0,0,0,6,0,3,0,3,0,1,0,0, Avena fatua , Non-Native Invasive Annual Grass ,0,0
AS-YPT-04,Non-native Annual Grassland,YPT,"April 14-15, 2016",2016-04-14,2016-04-15,1,Spring 1,April,16,106,Isopoda,Porcellionidae,Porcellio,0,69,15,54,0,0,34.3,0,34.3,0,34,14.3,19.7,0,0,0.7,0,0,0,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13,0,4,0,9,0,0,0,0,6,0,3,0,3,0,1,0,0, Avena fatua , Non-Native Invasive Annual Grass ,0,0
AS-YPT-04,Non-native Annual Grassland,YPT,"April 14-15, 2016",2016-04-14,2016-04-15,1,Spring 1,April,16,106,Dermaptera,Forficulidae,Forficulidae,0,69,15,54,0,0,34.3,0,34.3,0,34,14.3,19.7,0,0,0.7,0,0,0,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13,0,4,0,9,0,0,0,0,6,0,3,0,3,0,1,0,0, Avena fatua , Non-Native Invasive Annual Grass ,0,0
AS-YPT-04,Non-native Annual Grassland,YPT,"July 21-22, 2016",2016-07-21,2016-07-22,1,Summer,July,30,204,Archaeognatha,Machilidae,Machilidae,17,69,15,54,0,0,34.3,0,34.3,0,34,14.3,19.7,0,0,0.7,0,0,0,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13,0,4,0,9,0,0,0,0,6,0,3,0,3,0,1,0,0, Avena fatua , Non-Native Invasive Annual Grass ,0,0
AS-YPT-04,Non-native Annual Grassland,YPT,"July 21-22, 2016",2016-07-21,2016-07-22,1,Summer,July,30,204,Isopoda,Armadillidiidae,Armadillidium,0,69,15,54,0,0,34.3,0,34.3,0,34,14.3,19.7,0,0,0.7,0,0,0,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13,0,4,0,9,0,0,0,0,6,0,3,0,3,0,1,0,0, Avena fatua , Non-Native Invasive Annual Grass ,0,0
AS-YPT-04,Non-native Annual Grassland,YPT,"July 21-22, 2016",2016-07-21,2016-07-22,1,Summer,July,30,204,Isopoda,Porcellionidae,Porcellio,0,69,15,54,0,0,34.3,0,34.3,0,34,14.3,19.7,0,0,0.7,0,0,0,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13,0,4,0,9,0,0,0,0,6,0,3,0,3,0,1,0,0, Avena fatua , Non-Native Invasive Annual Grass ,0,0
AS-YPT-04,Non-native Annual Grassland,YPT,"July 21-22, 2016",2016-07-21,2016-07-22,1,Summer,July,30,204,Collembola,Bourletiellidae,Bourletiellidae,0,69,15,54,0,0,34.3,0,34.3,0,34,14.3,19.7,0,0,0.7,0,0,0,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13,0,4,0,9,0,0,0,0,6,0,3,0,3,0,1,0,0, Avena fatua , Non-Native Invasive Annual Grass ,0,0
AS-YPT-04,Non-native Annual Grassland,YPT,"July 21-22, 2016",2016-07-21,2016-07-22,1,Summer,July,30,204,Collembola,Entomobryidae,Entomobryidae,0,69,15,54,0,0,34.3,0,34.3,0,34,14.3,19.7,0,0,0.7,0,0,0,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13,0,4,0,9,0,0,0,0,6,0,3,0,3,0,1,0,0, Avena fatua , Non-Native Invasive Annual Grass ,0,0
AS-YPT-04,Non-native Annual Grassland,YPT,"July 21-22, 2016",2016-07-21,2016-07-22,1,Summer,July,30,204,Collembola,Isotomidae,Isotomidae,0,69,15,54,0,0,34.3,0,34.3,0,34,14.3,19.7,0,0,0.7,0,0,0,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13,0,4,0,9,0,0,0,0,6,0,3,0,3,0,1,0,0, Avena fatua , Non-Native Invasive Annual Grass ,0,0
AS-YPT-04,Non-native Annual Grassland,YPT,"July 21-22, 2016",2016-07-21,2016-07-22,1,Summer,July,30,204,Dermaptera,Forficulidae,Forficulidae,0,69,15,54,0,0,34.3,0,34.3,0,34,14.3,19.7,0,0,0.7,0,0,0,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13,0,4,0,9,0,0,0,0,6,0,3,0,3,0,1,0,0, Avena fatua , Non-Native Invasive Annual Grass ,0,0
AS-YPT-04,Non-native Annual Grassland,YPT,"May 23-24, 2016",2016-05-23,2016-05-24,1,Spring 2,May,22,145,Archaeognatha,Machilidae,Machilidae,65,69,15,54,0,0,34.3,0,34.3,0,34,14.3,19.7,0,0,0.7,0,0,0,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13,0,4,0,9,0,0,0,0,6,0,3,0,3,0,1,0,0, Avena fatua , Non-Native Invasive Annual Grass ,0,0
AS-YPT-04,Non-native Annual Grassland,YPT,"May 23-24, 2016",2016-05-23,2016-05-24,1,Spring 2,May,22,145,Isopoda,Armadillidiidae,Armadillidium,0,69,15,54,0,0,34.3,0,34.3,0,34,14.3,19.7,0,0,0.7,0,0,0,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13,0,4,0,9,0,0,0,0,6,0,3,0,3,0,1,0,0, Avena fatua , Non-Native Invasive Annual Grass ,0,0
AS-YPT-04,Non-native Annual Grassland,YPT,"May 23-24, 2016",2016-05-23,2016-05-24,1,Spring 2,May,22,145,Isopoda,Porcellionidae,Porcellio,0,69,15,54,0,0,34.3,0,34.3,0,34,14.3,19.7,0,0,0.7,0,0,0,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13,0,4,0,9,0,0,0,0,6,0,3,0,3,0,1,0,0, Avena fatua , Non-Native Invasive Annual Grass ,0,0
AS-YPT-04,Non-native Annual Grassland,YPT,"May 23-24, 2016",2016-05-23,2016-05-24,1,Spring 2,May,22,145,Collembola,Bourletiellidae,Bourletiellidae,0,69,15,54,0,0,34.3,0,34.3,0,34,14.3,19.7,0,0,0.7,0,0,0,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13,0,4,0,9,0,0,0,0,6,0,3,0,3,0,1,0,0, Avena fatua , Non-Native Invasive Annual Grass ,0,0
AS-YPT-04,Non-native Annual Grassland,YPT,"May 23-24, 2016",2016-05-23,2016-05-24,1,Spring 2,May,22,145,Collembola,Entomobryidae,Entomobryidae,3,69,15,54,0,0,34.3,0,34.3,0,34,14.3,19.7,0,0,0.7,0,0,0,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13,0,4,0,9,0,0,0,0,6,0,3,0,3,0,1,0,0, Avena fatua , Non-Native Invasive Annual Grass ,0,0
AS-YPT-04,Non-native Annual Grassland,YPT,"May 23-24, 2016",2016-05-23,2016-05-24,1,Spring 2,May,22,145,Collembola,Isotomidae,Isotomidae,0,69,15,54,0,0,34.3,0,34.3,0,34,14.3,19.7,0,0,0.7,0,0,0,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13,0,4,0,9,0,0,0,0,6,0,3,0,3,0,1,0,0, Avena fatua , Non-Native Invasive Annual Grass ,0,0
AS-YPT-04,Non-native Annual Grassland,YPT,"May 23-24, 2016",2016-05-23,2016-05-24,1,Spring 2,May,22,145,Dermaptera,Forficulidae,Forficulidae,0,69,15,54,0,0,34.3,0,34.3,0,34,14.3,19.7,0,0,0.7,0,0,0,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13,0,4,0,9,0,0,0,0,6,0,3,0,3,0,1,0,0, Avena fatua , Non-Native Invasive Annual Grass ,0,0
CSM-PIT-01,Native Saltmarsh,PIT,"April 11-17, 2016",2016-04-11,2016-04-17,6,Spring 1,April,16,109,Archaeognatha,Machilidae,Machilidae,61,126.3,115.3,11,0,0,6.3,0,6.3,0,120,115.3,4.7,0,0,0,0,0,0,0,5,5.3,28.6,5.2,8,6.6,1,8.6,16.7,0,2.7,5,5,0,3,0,2,0,0,0,0,1,0,3,0,1,0,0,0,0, Salicornia pacifica , Native Perennial Herb ,0,0
CSM-PIT-01,Native Saltmarsh,PIT,"April 11-17, 2016",2016-04-11,2016-04-17,6,Spring 1,April,16,109,Collembola,Bourletiellidae,Bourletiellidae,340,126.3,115.3,11,0,0,6.3,0,6.3,0,120,115.3,4.7,0,0,0,0,0,0,0,5,5.3,28.6,5.2,8,6.6,1,8.6,16.7,0,2.7,5,5,0,3,0,2,0,0,0,0,1,0,3,0,1,0,0,0,0, Salicornia pacifica , Native Perennial Herb ,0,0
CSM-PIT-01,Native Saltmarsh,PIT,"April 11-17, 2016",2016-04-11,2016-04-17,6,Spring 1,April,16,109,Collembola,Isotomidae,Isotomidae,34,126.3,115.3,11,0,0,6.3,0,6.3,0,120,115.3,4.7,0,0,0,0,0,0,0,5,5.3,28.6,5.2,8,6.6,1,8.6,16.7,0,2.7,5,5,0,3,0,2,0,0,0,0,1,0,3,0,1,0,0,0,0, Salicornia pacifica , Native Perennial Herb ,0,0
CSM-PIT-01,Native Saltmarsh,PIT,"April 11-17, 2016",2016-04-11,2016-04-17,6,Spring 1,April,16,109,Collembola,Entomobryidae,Entomobryidae,3,126.3,115.3,11,0,0,6.3,0,6.3,0,120,115.3,4.7,0,0,0,0,0,0,0,5,5.3,28.6,5.2,8,6.6,1,8.6,16.7,0,2.7,5,5,0,3,0,2,0,0,0,0,1,0,3,0,1,0,0,0,0, Salicornia pacifica , Native Perennial Herb ,0,0
CSM-PIT-01,Native Saltmarsh,PIT,"April 11-17, 2016",2016-04-11,2016-04-17,6,Spring 1,April,16,109,Isopoda,Armadillidiidae,Armadillidium,0,126.3,115.3,11,0,0,6.3,0,6.3,0,120,115.3,4.7,0,0,0,0,0,0,0,5,5.3,28.6,5.2,8,6.6,1,8.6,16.7,0,2.7,5,5,0,3,0,2,0,0,0,0,1,0,3,0,1,0,0,0,0, Salicornia pacifica , Native Perennial Herb ,0,0
CSM-PIT-01,Native Saltmarsh,PIT,"April 11-17, 2016",2016-04-11,2016-04-17,6,Spring 1,April,16,109,Isopoda,Porcellionidae,Porcellio,0,126.3,115.3,11,0,0,6.3,0,6.3,0,120,115.3,4.7,0,0,0,0,0,0,0,5,5.3,28.6,5.2,8,6.6,1,8.6,16.7,0,2.7,5,5,0,3,0,2,0,0,0,0,1,0,3,0,1,0,0,0,0, Salicornia pacifica , Native Perennial Herb ,0,0
CSM-PIT-01,Native Saltmarsh,PIT,"April 11-17, 2016",2016-04-11,2016-04-17,6,Spring 1,April,16,109,Dermaptera,Forficulidae,Forficulidae,0,126.3,115.3,11,0,0,6.3,0,6.3,0,120,115.3,4.7,0,0,0,0,0,0,0,5,5.3,28.6,5.2,8,6.6,1,8.6,16.7,0,2.7,5,5,0,3,0,2,0,0,0,0,1,0,3,0,1,0,0,0,0, Salicornia pacifica , Native Perennial Herb ,0,0
CSM-PIT-01,Native Saltmarsh,PIT,"June 27-30, 2016",2016-06-27,2016-06-30,3,Summer,June,27,182,Archaeognatha,Machilidae,Machilidae,38,126.3,115.3,11,0,0,6.3,0,6.3,0,120,115.3,4.7,0,0,0,0,0,0,0,5,5.3,28.6,5.2,8,6.6,1,8.6,16.7,0,2.7,5,5,0,3,0,2,0,0,0,0,1,0,3,0,1,0,0,0,0, Salicornia pacifica , Native Perennial Herb ,0,0
CSM-PIT-01,Native Saltmarsh,PIT,"June 27-30, 2016",2016-06-27,2016-06-30,3,Summer,June,27,182,Collembola,Entomobryidae,Entomobryidae,4,126.3,115.3,11,0,0,6.3,0,6.3,0,120,115.3,4.7,0,0,0,0,0,0,0,5,5.3,28.6,5.2,8,6.6,1,8.6,16.7,0,2.7,5,5,0,3,0,2,0,0,0,0,1,0,3,0,1,0,0,0,0, Salicornia pacifica , Native Perennial Herb ,0,0
CSM-PIT-01,Native Saltmarsh,PIT,"June 27-30, 2016",2016-06-27,2016-06-30,3,Summer,June,27,182,Collembola,Bourletiellidae,Bourletiellidae,0,126.3,115.3,11,0,0,6.3,0,6.3,0,120,115.3,4.7,0,0,0,0,0,0,0,5,5.3,28.6,5.2,8,6.6,1,8.6,16.7,0,2.7,5,5,0,3,0,2,0,0,0,0,1,0,3,0,1,0,0,0,0, Salicornia pacifica , Native Perennial Herb ,0,0
CSM-PIT-01,Native Saltmarsh,PIT,"June 27-30, 2016",2016-06-27,2016-06-30,3,Summer,June,27,182,Isopoda,Armadillidiidae,Armadillidium,0,126.3,115.3,11,0,0,6.3,0,6.3,0,120,115.3,4.7,0,0,0,0,0,0,0,5,5.3,28.6,5.2,8,6.6,1,8.6,16.7,0,2.7,5,5,0,3,0,2,0,0,0,0,1,0,3,0,1,0,0,0,0, Salicornia pacifica , Native Perennial Herb ,0,0
CSM-PIT-01,Native Saltmarsh,PIT,"June 27-30, 2016",2016-06-27,2016-06-30,3,Summer,June,27,182,Isopoda,Porcellionidae,Porcellio,0,126.3,115.3,11,0,0,6.3,0,6.3,0,120,115.3,4.7,0,0,0,0,0,0,0,5,5.3,28.6,5.2,8,6.6,1,8.6,16.7,0,2.7,5,5,0,3,0,2,0,0,0,0,1,0,3,0,1,0,0,0,0, Salicornia pacifica , Native Perennial Herb ,0,0
CSM-PIT-01,Native Saltmarsh,PIT,"June 27-30, 2016",2016-06-27,2016-06-30,3,Summer,June,27,182,Collembola,Isotomidae,Isotomidae,0,126.3,115.3,11,0,0,6.3,0,6.3,0,120,115.3,4.7,0,0,0,0,0,0,0,5,5.3,28.6,5.2,8,6.6,1,8.6,16.7,0,2.7,5,5,0,3,0,2,0,0,0,0,1,0,3,0,1,0,0,0,0, Salicornia pacifica , Native Perennial Herb ,0,0
CSM-PIT-01,Native Saltmarsh,PIT,"June 27-30, 2016",2016-06-27,2016-06-30,3,Summer,June,27,182,Dermaptera,Forficulidae,Forficulidae,0,126.3,115.3,11,0,0,6.3,0,6.3,0,120,115.3,4.7,0,0,0,0,0,0,0,5,5.3,28.6,5.2,8,6.6,1,8.6,16.7,0,2.7,5,5,0,3,0,2,0,0,0,0,1,0,3,0,1,0,0,0,0, Salicornia pacifica , Native Perennial Herb ,0,0
CSM-PIT-01,Native Saltmarsh,PIT,"May 16-19, 2016",2016-05-16,2016-05-19,3,Spring 2,May,21,140,Archaeognatha,Machilidae,Machilidae,29,126.3,115.3,11,0,0,6.3,0,6.3,0,120,115.3,4.7,0,0,0,0,0,0,0,5,5.3,28.6,5.2,8,6.6,1,8.6,16.7,0,2.7,5,5,0,3,0,2,0,0,0,0,1,0,3,0,1,0,0,0,0, Salicornia pacifica , Native Perennial Herb ,0,0
